Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,Phone_Number,Condition,Score,Sample,Location,Hospital_overall_rating
230275,"HEALTHSOURCE SAGINAW","3340 HOSPITAL ROAD",SAGINAW,MI,48603,9897907888,"Emergency Department","Not Available","Not Available","3340 HOSPITAL ROAD
SAGINAW, MI
(43.456418, -84.052048)","Not Available"
30071,"FORT DEFIANCE INDIAN HOSPITAL","PO BOX 649","FORT DEFIANCE",AZ,86504,9287298000,"Emergency Department","Not Available","Not Available","PO BOX 649
FORT DEFIANCE, AZ
",1
30074,"SELLS HOSPITAL","HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,5203627003,"Emergency Department","Not Available","Not Available","HIGHWAY 86, AT TOPAWA ROAD
SELLS, AZ
","Not Available"
231319,"ASPIRUS KEWEENAW HOSPITAL","205 OSCEOLA",LAURIUM,MI,49913,9063376500,"Emergency Department",19,311,"205 OSCEOLA
LAURIUM, MI
(47.237538, -88.444038)",3
230270,"BEAUMONT HOSPITAL - TAYLOR","10000 TELEGRAPH ROAD",TAYLOR,MI,48180,3132955253,"Emergency Department",21,414,"10000 TELEGRAPH ROAD
TAYLOR, MI
(42.233501, -83.269667)",3
30084,"CHINLE COMPREHENSIVE HEALTH CARE FACILITY","US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,9286747001,"Emergency Department","Not Available","Not Available","US HWY 191, HOSPITAL ROAD
CHINLE, AZ
",3
230230,"EDWARD W SPARROW HOSPITAL","1215 E MICHIGAN AVENUE",LANSING,MI,48912,5173641000,"Emergency Department",23,3592,"1215 E MICHIGAN AVENUE
LANSING, MI
(42.733609, -84.534816)",3
240002,"ESSENTIA HEALTH ST MARY'S MEDICAL CENTER","407 EAST THIRD STREET",DULUTH,MN,55805,2187864000,"Emergency Department",28,375,"407 EAST THIRD STREET
DULUTH, MN
(46.792843, -92.096395)",4
231301,"KALKASKA MEMORIAL HEALTH CENTER","419 S CORAL",KALKASKA,MI,49646,2312587500,"Emergency Department",13,504,"419 S CORAL
KALKASKA, MI
(44.730897, -85.183837)","Not Available"
240030,"DOUGLAS COUNTY HOSPITAL","111 17TH AVENUE EAST",ALEXANDRIA,MN,56308,3207621511,"Emergency Department",17,696,"111 17TH AVENUE EAST
ALEXANDRIA, MN
(45.872669, -95.37638)",5
231307,"BARAGA COUNTY MEMORIAL HOSPITAL","18341 US HIGHWAY 41","L' ANSE",MI,49946,9065243300,"Emergency Department",20,318,"18341 US HIGHWAY 41
L' ANSE, MI
(46.73446, -88.428042)",3
240004,"HENNEPIN COUNTY MEDICAL CENTER 1","701 PARK AVENUE",MINNEAPOLIS,MN,55415,6128733629,"Emergency Department",20,333,"701 PARK AVENUE
MINNEAPOLIS, MN
(44.97285, -93.262707)",2
231309,"ASPIRUS ONTONAGON HOSPITAL, INC","601 S SEVENTH ST",ONTONAGON,MI,49953,9068848000,"Emergency Department",16,231,"601 S SEVENTH ST
ONTONAGON, MI
(46.865505, -89.302975)","Not Available"
230302,"HENRY FORD WEST BLOOMFIELD HOSPITAL","6777 WEST MAPLE ROAD","WEST BLOOMFIELD",MI,48322,2483251000,"Emergency Department",24,406,"6777 WEST MAPLE ROAD
WEST BLOOMFIELD, MI
(42.541451, -83.409433)",2
231316,"HILLS & DALES GENERAL HOSPITAL","4675 HILL STREET","CASS CITY",MI,48726,9898722121,"Emergency Department",16,408,"4675 HILL STREET
CASS CITY, MI
(43.604308, -83.181126)",4
240006,"OLMSTED MEDICAL CENTER","1650 FOURTH STREET SOUTHEAST",ROCHESTER,MN,55904,5072872761,"Emergency Department",20,21263,"1650 FOURTH STREET SOUTHEAST
ROCHESTER, MN
(44.020994, -92.439958)",4
231312,"SHERIDAN COMMUNITY HOSPITAL","301 N MAIN ST",SHERIDAN,MI,48884,9892913261,"Emergency Department",20,994,"301 N MAIN ST
SHERIDAN, MI
(43.215434, -85.073526)",3
231304,"HELEN NEWBERRY JOY HOSPITAL","502 W HARRIE ST",NEWBERRY,MI,49868,9062939200,"Emergency Department",19,313,"502 W HARRIE ST
NEWBERRY, MI
(46.352761, -85.515687)",3
231331,"SPARROW IONIA HOSPITAL","3565 S STATE ROAD",IONIA,MI,48846,6165274200,"Emergency Department",19,503,"3565 S STATE ROAD
IONIA, MI
(42.935608, -85.07478)",4
231325,"MIDMICHIGAN MEDICAL CENTER-GLADWIN","515 QUARTER STREET",GLADWIN,MI,48624,9894269286,"Emergency Department",19,438,"515 QUARTER STREET
GLADWIN, MI
(43.975731, -84.495354)",4
450024,"UNIVERSITY MEDICAL CENTER OF EL PASO","4815 ALAMEDA AVE","EL PASO",TX,79905,9155217602,"Emergency Department",53,403,"4815 ALAMEDA AVE
EL PASO, TX
(31.770743, -106.434456)",2
231329,"CARO COMMUNITY HOSPITAL","401 N HOOPER STREET",CARO,MI,48723,9896733141,"Emergency Department",21,387,"401 N HOOPER STREET
CARO, MI
(43.493151, -83.407157)",3
231320,"MERCY HEALTH LAKESHORE CAMPUS","72 SOUTH STATE STREET",SHELBY,MI,49455,2318612156,"Emergency Department",8,378,"72 SOUTH STATE STREET
SHELBY, MI
(43.607053, -86.36515)",3
231318,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC","1400 W ICE LAKE ROAD","IRON RIVER",MI,49935,9062656121,"Emergency Department",14,519,"1400 W ICE LAKE ROAD
IRON RIVER, MI
(46.09972, -88.620281)",4
240014,"NORTHFIELD HOSPITAL","2000 NORTH AVENUE",NORTHFIELD,MN,55057,5076461001,"Emergency Department",24,475,"2000 NORTH AVENUE
NORTHFIELD, MN
(44.471386, -93.191159)",4
240010,"MAYO CLINIC HOSPITAL ROCHESTER","1216 SECOND STREET SOUTHWEST",ROCHESTER,MN,55902,5072555123,"Emergency Department",19,409,"1216 SECOND STREET SOUTHWEST
ROCHESTER, MN
(44.021643, -92.481355)",5
231333,"ASPIRUS IRONWOOD HOSPITAL","N10561 GRAND VIEW LANE",IRONWOOD,MI,49938,9069322525,"Emergency Department",20,349,"N10561 GRAND VIEW LANE
IRONWOOD, MI
(46.478193, -90.104689)",4
231328,"ALLEGAN GENERAL HOSPITAL","555 LINN STREET",ALLEGAN,MI,49010,2696864101,"Emergency Department",12,522,"555 LINN STREET
ALLEGAN, MI
(42.520259, -85.856939)",4
231310,"SCHEURER HOSPITAL","170 N CASEVILLE RD",PIGEON,MI,48755,9894533223,"Emergency Department",13,423,"170 N CASEVILLE RD
PIGEON, MI
(43.834329, -83.279517)",4
231313,"HARBOR BEACH COMMUNITY HOSPITAL","210 S FIRST ST","HARBOR BEACH",MI,48441,9894793201,"Emergency Department",10,336,"210 S FIRST ST
HARBOR BEACH, MI
(43.842429, -82.652527)","Not Available"
231315,"BORGESS-LEE MEMORIAL HOSPITAL","420 W HIGH STREET",DOWAGIAC,MI,49047,2697828681,"Emergency Department",16,597,"420 W HIGH STREET
DOWAGIAC, MI
(41.982665, -86.115499)",4
231326,"SPARROW CLINTON HOSPITAL","805 S OAKLAND","SAINT JOHNS",MI,48879,9892246881,"Emergency Department",21,458,"805 S OAKLAND
SAINT JOHNS, MI
(42.99349, -84.555807)",4
231327,"HAYES GREEN BEACH MEMORIAL HOSPITAL","321 E HARRIS STREET",CHARLOTTE,MI,48813,5175431050,"Emergency Department",28,373,"321 E HARRIS STREET
CHARLOTTE, MI
(42.564928, -84.831826)",3
240038,"UNITED HOSPITAL","333 NORTH SMITH AVENUE","SAINT PAUL",MN,55102,6512418802,"Emergency Department",21,525,"333 NORTH SMITH AVENUE
SAINT PAUL, MN
(44.94185, -93.108302)",4
231306,"MACKINAC STRAITS HOSPITAL AND HEALTH CENTER","1140 N STATE STREET","SAINT IGNACE",MI,49781,9066438585,"Emergency Department",19,391,"1140 N STATE STREET
SAINT IGNACE, MI
(45.891024, -84.727569)",4
231314,"MCKENZIE HEALTH SYSTEM","120 N DELAWARE STREET",SANDUSKY,MI,48471,8106483770,"Emergency Department",14,402,"120 N DELAWARE STREET
SANDUSKY, MI
(43.423426, -82.832937)",3
231300,"PAUL OLIVER MEMORIAL HOSPITAL","224 PARK AVENUE",FRANKFORT,MI,49635,2313522200,"Emergency Department","Not Available","Not Available","224 PARK AVENUE
FRANKFORT, MI
(44.637376, -86.242913)","Not Available"
31308,"HUHU KAM MEMORIAL HOSPITAL","483 WEST SEED FARM ROAD",SACATON,AZ,85147,5205623321,"Emergency Department","Not Available","Not Available","483 WEST SEED FARM ROAD
SACATON, AZ
","Not Available"
231324,"EATON RAPIDS MEDICAL CENTER","1500 S MAIN STREET","EATON RAPIDS",MI,48827,5176632671,"Emergency Department",21,502,"1500 S MAIN STREET
EATON RAPIDS, MI
(42.496021, -84.657539)",4
240018,"MAYO CLINIC HEALTH SYSTEM IN RED WING","701 HEWITT BOULEVARD, PO BOX 95","RED WING",MN,55066,6512675000,"Emergency Department",15,407,"701 HEWITT BOULEVARD, PO BOX 95
RED WING, MN
(44.560274, -92.575197)",4
231330,"MARLETTE REGIONAL HOSPITAL","2770 MAIN STREET",MARLETTE,MI,48453,9896354000,"Emergency Department",11,404,"2770 MAIN STREET
MARLETTE, MI
(43.332579, -83.08016)",4
231311,"DECKERVILLE COMMUNITY HOSPITAL","3559 PINE ST",DECKERVILLE,MI,48427,8103762835,"Emergency Department",18,244,"3559 PINE ST
DECKERVILLE, MI
(43.528243, -82.733774)","Not Available"
231332,"BRONSON LAKEVIEW HOSPITAL","408 HAZEN STREET","PAW PAW",MI,49079,2696571400,"Emergency Department",28,329,"408 HAZEN STREET
PAW PAW, MI
(42.221009, -85.898014)",4
231308,"MUNISING MEMORIAL HOSPITAL","1500 SAND POINT RD",MUNISING,MI,49862,9063874110,"Emergency Department",16,238,"1500 SAND POINT RD
MUNISING, MI
(46.423849, -86.625716)","Not Available"
240001,"NORTH MEMORIAL MEDICAL CENTER","3300 OAKDALE NORTH",ROBBINSDALE,MN,55422,7635205200,"Emergency Department",24,431,"3300 OAKDALE NORTH
ROBBINSDALE, MN
(45.014214, -93.321172)",3
230303,"MUNSON HEALTHCARE MANISTEE HOSPITAL","1465 E PARKDALE AVE",MANISTEE,MI,49660,2313981000,"Emergency Department",11,255,"1465 E PARKDALE AVE
MANISTEE, MI
(44.272355, -86.273439)",4
231338,"SPECTRUM HEALTH GERBER MEMORIAL","212 S SULLIVAN ST",FREMONT,MI,49412,2319243300,"Emergency Department",13,479,"212 S SULLIVAN ST
FREMONT, MI
(43.464383, -85.950763)",4
231337,"ST FRANCIS HOSPITAL","3401 LUDINGTON ST",ESCANABA,MI,49829,9067863311,"Emergency Department",26,438,"3401 LUDINGTON ST
ESCANABA, MI
(45.74576, -87.094853)",4
231305,"SAINT MARY'S STANDISH COMMUNITY HOSPITAL","805 W CEDAR ST",STANDISH,MI,48658,5178464521,"Emergency Department",11,403,"805 W CEDAR ST
STANDISH, MI
(43.982829, -83.968843)",4
150048,"REID HEALTH","1100 REID PKWY",RICHMOND,IN,47374,7659833000,"Emergency Department",42,402,"1100 REID PKWY
RICHMOND, IN
(39.86303, -84.887765)",4
233300,"CHILDREN'S HOSPITAL OF MICHIGAN","3901 BEAUBIEN STREET",DETROIT,MI,48201,3137455437,"Emergency Department","Not Available","Not Available","3901 BEAUBIEN STREET
DETROIT, MI
(42.351816, -83.05375)","Not Available"
231317,"SPECTRUM HEALTH KELSEY HOSPITAL","418 WASHINGTON",LAKEVIEW,MI,48850,9893527211,"Emergency Department",14,365,"418 WASHINGTON
LAKEVIEW, MI
(43.4411, -85.278516)",4
40007,"CHI-ST VINCENT INFIRMARY","TWO ST VINCENT CIRCLE","LITTLE ROCK",AR,72205,5015523000,"Emergency Department",56,334,"TWO ST VINCENT CIRCLE
LITTLE ROCK, AR
",1
231321,"BELL HOSPITAL","901 LAKESHORE DRIVE",ISHPEMING,MI,49849,9064864431,"Emergency Department",10,356,"901 LAKESHORE DRIVE
ISHPEMING, MI
(46.498665, -87.682993)",4
231334,"PROMEDICA HERRICK HOSPITAL","500 E POTTAWATAMIE STREET",TECUMSEH,MI,49286,5174243000,"Emergency Department",1,415,"500 E POTTAWATAMIE STREET
TECUMSEH, MI
(42.002909, -83.93755)",4
240071,"DISTRICT ONE HOSPITAL","200 STATE AVENUE",FARIBAULT,MN,55021,5073346451,"Emergency Department",13,419,"200 STATE AVENUE
FARIBAULT, MN
(44.288715, -93.256022)",4
240043,"MAYO CLINIC HEALTH SYSTEM - ALBERT LEA","404 WEST FOUNTAIN STREET","ALBERT LEA",MN,56007,5073776452,"Emergency Department",12,408,"404 WEST FOUNTAIN STREET
ALBERT LEA, MN
(43.651558, -93.372469)",5
240075,"ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER","523 NORTH 3RD STREET",BRAINERD,MN,56401,2188292861,"Emergency Department",16,427,"523 NORTH 3RD STREET
BRAINERD, MN
(46.362509, -94.205143)",4
240022,"SANFORD WORTHINGTON MEDICAL CENTER","1018 SIXTH AVENUE PO BOX 997",WORTHINGTON,MN,56187,5073723110,"Emergency Department",9,392,"1018 SIXTH AVENUE PO BOX 997
WORTHINGTON, MN
(43.621858, -95.599179)",4
240104,"ST FRANCIS REGIONAL MEDICAL CENTER","1455 ST FRANCIS AVENUE",SHAKOPEE,MN,55379,9524033000,"Emergency Department",13,434,"1455 ST FRANCIS AVENUE
SHAKOPEE, MN
(44.770075, -93.503569)",3
240020,"CAMBRIDGE MEDICAL CENTER","701 SOUTH DELLWOOD AVENUE",CAMBRIDGE,MN,55008,7636897700,"Emergency Department",13,561,"701 SOUTH DELLWOOD AVENUE
CAMBRIDGE, MN
(45.56657, -93.229319)",4
240040,"UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS","750 EAST 34TH ST",HIBBING,MN,55746,2183626659,"Emergency Department",16,379,"750 EAST 34TH ST
HIBBING, MN
(47.411053, -92.929534)",3
40018,"SPARKS MEDICAL CENTER - VAN BUREN","EAST MAIN AND SOUTH 20TH STREET","VAN BUREN",AR,72956,4794743401,"Emergency Department",27,426,"EAST MAIN AND SOUTH 20TH STREET
VAN BUREN, AR
",3
240052,"LAKE REGION HEALTHCARE CORPORATION","712 SOUTH CASCADE","FERGUS FALLS",MN,56537,2187368000,"Emergency Department",15,289,"712 SOUTH CASCADE
FERGUS FALLS, MN
(46.277138, -96.072407)",4
240053,"PARK NICOLLET METHODIST HOSPITAL","6500 EXCELSIOR BLVD","SAINT LOUIS PARK",MN,55426,9529935000,"Emergency Department",31,431,"6500 EXCELSIOR BLVD
SAINT LOUIS PARK, MN
(44.927054, -93.362391)",4
450021,"BAYLOR UNIVERSITY MEDICAL CENTER","3500 GASTON AVE",DALLAS,TX,75246,2148200111,"Emergency Department",24,405,"3500 GASTON AVE
DALLAS, TX
(32.790567, -96.78081)",3
240050,"FAIRVIEW LAKES MEDICAL CENTER","5200 FAIRVIEW BOULEVARD",WYOMING,MN,55092,7633896481,"Emergency Department",20,382,"5200 FAIRVIEW BOULEVARD
WYOMING, MN
(45.322267, -92.998466)",4
240069,"OWATONNA HOSPITAL","2250 26TH STREET NORTHWEST",OWATONNA,MN,55060,5079772000,"Emergency Department",15,549,"2250 26TH STREET NORTHWEST
OWATONNA, MN
(44.109718, -93.251245)",4
240057,"ABBOTT NORTHWESTERN HOSPITAL","800 EAST 28TH STREET",MINNEAPOLIS,MN,55407,6128634000,"Emergency Department",21,486,"800 EAST 28TH STREET
MINNEAPOLIS, MN
(44.951954, -93.262248)",3
240076,"BUFFALO HOSPITAL","303 CATLIN ST",BUFFALO,MN,55313,7636841212,"Emergency Department",7,479,"303 CATLIN ST
BUFFALO, MN
(45.1932, -93.87053)",4
240036,"ST CLOUD HOSPITAL","1406 6TH AVE NORTH","SAINT CLOUD",MN,56303,3202512700,"Emergency Department",31,385,"1406 6TH AVE NORTH
SAINT CLOUD, MN
(45.575325, -94.17045)",5
240059,"REGINA HOSPITAL","1175 NININGER ROAD",HASTINGS,MN,55033,6514804100,"Emergency Department",14,389,"1175 NININGER ROAD
HASTINGS, MN
(44.747131, -92.871399)",4
40050,"OUACHITA COUNTY MEDICAL CENTER","638 CALIFORNIA AVENUE",CAMDEN,AR,71701,8708361000,"Emergency Department",5,382,"638 CALIFORNIA AVENUE
CAMDEN, AR
",3
240064,"GRAND ITASCA CLINIC AND HOSPITAL","1601 GOLF COURSE ROAD","GRAND RAPIDS",MN,55744,2183263401,"Emergency Department",21,404,"1601 GOLF COURSE ROAD
GRAND RAPIDS, MN
(47.221039, -93.554716)",4
240100,"SANFORD BEMIDJI MEDICAL CENTER","1300 ANNE ST NW",BEMIDJI,MN,56601,2187515430,"Emergency Department",17,401,"1300 ANNE ST NW
BEMIDJI, MN
(47.505009, -94.898125)",3
240066,"LAKEVIEW MEMORIAL HOSPITAL","927 WEST CHURCHILL STREET",STILLWATER,MN,55082,6514305330,"Emergency Department",13,499,"927 WEST CHURCHILL STREET
STILLWATER, MN
(45.048126, -92.818489)",5
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW","2450 RIVERSIDE AVENUE",MINNEAPOLIS,MN,55454,6122733000,"Emergency Department",24,407,"2450 RIVERSIDE AVENUE
MINNEAPOLIS, MN
(44.966335, -93.23812)",3
240044,"WINONA HEALTH SERVICES","855 MANKATO AVENUE",WINONA,MN,55987,5074543650,"Emergency Department",12,356,"855 MANKATO AVENUE
WINONA, MN
(44.033016, -91.622136)",4
240078,"FAIRVIEW SOUTHDALE HOSPITAL","6401 FRANCE AVENUE SOUTH",EDINA,MN,55435,9529245100,"Emergency Department",16,443,"6401 FRANCE AVENUE SOUTH
EDINA, MN
(44.886279, -93.328857)",5
240056,"RIDGEVIEW MEDICAL CENTER","500 SOUTH MAPLE STREET",WACONIA,MN,55387,9524422191,"Emergency Department",32,371,"500 SOUTH MAPLE STREET
WACONIA, MN
(44.843306, -93.790772)",3
241323,"MADELIA COMMUNITY HOSPITAL","121 DREW AVENUE SOUTHEAST",MADELIA,MN,56062,5076423255,"Emergency Department","Not Available","Not Available","121 DREW AVENUE SOUTHEAST
MADELIA, MN
(44.049536, -94.409365)","Not Available"
241317,"NORTH SHORE HEALTH","515 5TH AVE WEST","GRAND MARAIS",MN,55604,2183873040,"Emergency Department",28,149,"515 5TH AVE WEST
GRAND MARAIS, MN
(47.756744, -90.340179)","Not Available"
241315,"SANFORD JACKSON MEDICAL CENTER","1430 NORTH HIGHWAY",JACKSON,MN,56143,5078472420,"Emergency Department",20,108,"1430 NORTH HIGHWAY
JACKSON, MN
(43.623721, -95.004613)","Not Available"
241318,"ELY BLOOMENSON COMMUNITY HOSPITAL","328 WEST CONAN STREET",ELY,MN,55731,2183653271,"Emergency Department","Not Available","Not Available","328 WEST CONAN STREET
ELY, MN
(47.900701, -91.871971)","Not Available"
240093,"MAYO CLINIC HEALTH SYSTEM - MANKATO","1025 MARSH STREET",MANKATO,MN,56001,5073852646,"Emergency Department",11,407,"1025 MARSH STREET
MANKATO, MN
(44.165047, -93.983738)",4
241326,"CENTRACARE HEALTH SYSTEM - LONG PRAIRIE","20 NINTH STREET SOUTHEAST","LONG PRAIRIE",MN,56347,3207322141,"Emergency Department",12,18,"20 NINTH STREET SOUTHEAST
LONG PRAIRIE, MN
(45.973662, -94.850263)","Not Available"
240115,"MERCY HOSPITAL","4050 COON RAPIDS BLVD","COON RAPIDS",MN,55433,7622368100,"Emergency Department",31,601,"4050 COON RAPIDS BLVD
COON RAPIDS, MN
(45.183842, -93.368221)",4
241309,"ESSENTIA HEALTH SANDSTONE","109 COURT AVE SOUTH",SANDSTONE,MN,55072,3202452212,"Emergency Department",21,293,"109 COURT AVE SOUTH
SANDSTONE, MN
(46.127341, -92.866154)","Not Available"
240207,"FAIRVIEW RIDGES HOSPITAL","201 EAST NICOLLET BOULEVARD",BURNSVILLE,MN,55337,9528922000,"Emergency Department",14,405,"201 EAST NICOLLET BOULEVARD
BURNSVILLE, MN
(44.749947, -93.274858)",4
241329,"LAKEWOOD HEALTH SYSTEM","49725 COUNTY ROAD 83",STAPLES,MN,56479,2188941515,"Emergency Department",20,371,"49725 COUNTY ROAD 83
STAPLES, MN
(46.350869, -94.748393)",4
240210,"HEALTHEAST ST JOHN'S HOSPITAL","1575 BEAM AVENUE",MAPLEWOOD,MN,55109,6512327000,"Emergency Department",16,409,"1575 BEAM AVENUE
MAPLEWOOD, MN
(45.028131, -93.033508)",2
241308,"LAKE VIEW MEMORIAL HOSPITAL","325 ELEVENTH AVE","TWO HARBORS",MN,55616,2188347300,"Emergency Department",32,210,"325 ELEVENTH AVE
TWO HARBORS, MN
(47.02965, -91.667157)",4
40154,"BAPTIST HEALTH MEDICAL CENTER-CONWAY","1555 EXCHANGE AVENUE",CONWAY,AR,72032,5015852000,"Emergency Department",14,192,"1555 EXCHANGE AVENUE
CONWAY, AR
","Not Available"
240088,"RICE MEMORIAL HOSPITAL","301 BECKER AVE SW",WILLMAR,MN,56201,3202314227,"Emergency Department",20,553,"301 BECKER AVE SW
WILLMAR, MN
(45.120515, -95.046354)",4
241321,"ESSENTIA HEALTH HOLY TRINITY HOSPITAL","115  SECOND STREET WEST, BOX 157",GRACEVILLE,MN,56240,3207488200,"Emergency Department",16,266,"115 SECOND STREET WEST, BOX 157
GRACEVILLE, MN
(45.56241, -96.433452)","Not Available"
241325,"CHIPPEWA COUNTY HOSPITAL","824 NORTH 11TH STREET",MONTEVIDEO,MN,56265,3203218100,"Emergency Department",12,772,"824 NORTH 11TH STREET
MONTEVIDEO, MN
(44.953934, -95.713586)",2
241327,"SLEEPY EYE MUNICIPAL HOSPITAL","400 FOURTH AVENUE NORTHWEST","SLEEPY EYE",MN,56085,5077943571,"Emergency Department",20,437,"400 FOURTH AVENUE NORTHWEST
SLEEPY EYE, MN
(44.299319, -94.727315)","Not Available"
241305,"RIVERWOOD HEALTHCARE CENTER","200 BUNKER HILL DRIVE",AITKIN,MN,56431,2189275501,"Emergency Department",29,292,"200 BUNKER HILL DRIVE
AITKIN, MN
(46.529202, -93.696808)",4
241336,"KITTSON MEMORIAL HOSPITAL","1010 SOUTH BIRCH",HALLOCK,MN,56728,2188433612,"Emergency Department",18,115,"1010 SOUTH BIRCH
HALLOCK, MN
(48.767058, -96.940492)","Not Available"
241322,"RAINY LAKE MEDICAL CENTER","1400 HIGHWAY 71","INTERNATIONAL FALLS",MN,56649,2182834481,"Emergency Department",32,282,"1400 HIGHWAY 71
INTERNATIONAL FALLS, MN
(48.594091, -93.430559)","Not Available"
241314,"JOHNSON MEMORIAL HOSPITAL","1282 WALNUT STREET",DAWSON,MN,56232,3207694323,"Emergency Department",21,301,"1282 WALNUT STREET
DAWSON, MN
(44.930971, -96.067063)","Not Available"
240214,"MAPLE GROVE HOSPITAL","9875 HOSPITAL DRIVE","MAPLE GROVE",MN,55369,7635811000,"Emergency Department",13,407,"9875 HOSPITAL DRIVE
MAPLE GROVE, MN
(45.133377, -93.479488)",4
241303,"SANFORD TRACY MEDICAL CENTER","251 FIFTH STREET EAST",TRACY,MN,56175,5076298400,"Emergency Department",11,243,"251 FIFTH STREET EAST
TRACY, MN
(44.232244, -95.606675)","Not Available"
241304,"SANFORD MEDICAL CENTER WHEATON","401 12TH STREET NORTH",WHEATON,MN,56296,3205638226,"Emergency Department",16,247,"401 12TH STREET NORTH
WHEATON, MN
(45.80901, -96.500504)","Not Available"
240166,"MAYO CLINIC HEALTH SYSTEM - FAIRMONT","800 MEDICAL CENTER DRIVE, PO BOX 800",FAIRMONT,MN,56031,5072388101,"Emergency Department",6,408,"800 MEDICAL CENTER DRIVE, PO BOX 800
FAIRMONT, MN
(43.637688, -94.451728)",3
241301,"LAKEWOOD HEALTH CENTER","600 MAIN AVE S",BAUDETTE,MN,56623,2186342120,"Emergency Department",20,673,"600 MAIN AVE S
BAUDETTE, MN
(48.707427, -94.601172)","Not Available"
241319,"MURRAY COUNTY MEMORIAL HOSPITAL","2042 JUNIPER AVENUE",SLAYTON,MN,56172,5078366111,"Emergency Department",7,213,"2042 JUNIPER AVENUE
SLAYTON, MN
(43.992795, -95.759226)",5
240101,"ESSENTIA HEALTH ST MARYS - DETROIT LAKES","1027 WASHINGTON AVE","DETROIT LAKES",MN,56501,2188470888,"Emergency Department",12,468,"1027 WASHINGTON AVE
DETROIT LAKES, MN
(46.815307, -95.845453)",4
241313,"ESSENTIA HEALTH ADA","201 9TH STREET WEST",ADA,MN,56510,2187845000,"Emergency Department",17,263,"201 9TH STREET WEST
ADA, MN
(47.296091, -96.53019)","Not Available"
241312,"COOK HOSPITAL","10 SE FIFTH ST",COOK,MN,55723,2186665945,"Emergency Department",10,258,"10 SE FIFTH ST
COOK, MN
(47.853468, -92.680032)","Not Available"
41324,"CHI ST VINCENT MORRILTON","#4 HOSPITAL DRIVE",MORRILTON,AR,72110,5019772300,"Emergency Department","Not Available","Not Available","#4 HOSPITAL DRIVE
MORRILTON, AR
","Not Available"
241328,"SANFORD BAGLEY MEDICAL CENTER","203 4TH STREET NORTHWEST",BAGLEY,MN,56621,2186946501,"Emergency Department","Not Available","Not Available","203 4TH STREET NORTHWEST
BAGLEY, MN
(47.525837, -95.401676)","Not Available"
41328,"CHICOT MEMORIAL MEDICAL CENTER","2729 SOUTH HIGHWAY 65 & 82","LAKE VILLAGE",AR,71653,8702655351,"Emergency Department",22,507,"2729 SOUTH HIGHWAY 65 &amp; 82
LAKE VILLAGE, AR
",2
241330,"CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL","525 WEST MAIN STREET",MELROSE,MN,56352,3202564231,"Emergency Department",13,264,"525 WEST MAIN STREET
MELROSE, MN
(45.674916, -94.823435)","Not Available"
241316,"BIGFORK VALLEY HOSPITAL","258 PINE TREE DRIVE PO BOX 258",BIGFORK,MN,56628,2187433177,"Emergency Department",10,266,"258 PINE TREE DRIVE PO BOX 258
BIGFORK, MN
(47.746885, -93.646822)","Not Available"
240141,"FAIRVIEW NORTHLAND REGIONAL HOSPITAL","911 NORTHLAND DR",PRINCETON,MN,55371,7633896481,"Emergency Department",16,384,"911 NORTHLAND DR
PRINCETON, MN
(45.55888, -93.588931)",4
240187,"HUTCHINSON HEALTH","1095 HIGHWAY 15 SOUTH",HUTCHINSON,MN,55350,3202345000,"Emergency Department",14,553,"1095 HIGHWAY 15 SOUTH
HUTCHINSON, MN
(44.875105, -94.375533)",4
241320,"RIVERVIEW HOSPITAL","323 SOUTH MINNESOTA",CROOKSTON,MN,56716,2182819200,"Emergency Department",9,459,"323 SOUTH MINNESOTA
CROOKSTON, MN
(47.772083, -96.618106)",3
240106,"REGIONS HOSPITAL","640 JACKSON STREET","SAINT PAUL",MN,55101,6512543456,"Emergency Department",28,404,"640 JACKSON STREET
SAINT PAUL, MN
(44.955338, -93.096277)",4
